row_id,row_kind,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,label_block,as_of_block,blocks_before_removal,prediction_horizon_blocks,target_removal_within_horizon,observed_until_block,control_reason,trading_enabled_block,pool_created_block,token_created_block,blocks_since_trading_enabled_as_of,blocks_since_pool_created_as_of,blocks_since_token_created_as_of,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,liquidity_eth_as_of,price_ratio_to_initial_as_of,max_liquidity_eth_before_as_of,liquidity_drawdown_from_peak_as_of,buy_tax_current,sell_tax_current,tax_bucket_current,lp_approval_count_as_of,lp_first_approval_block_as_of,lp_last_approval_block_as_of,lp_last_approval_owner_as_of,lp_last_approval_spender_as_of,lp_last_approval_is_router_as_of,lp_last_approval_owner_is_creator_as_of,lp_last_approval_owner_is_current_owner_as_of,blocks_first_lp_approval_to_as_of,blocks_last_lp_approval_to_as_of,blocks_last_lp_approval_to_removal,lp_approved_holder_count_as_of,lp_approved_spender_count_as_of,lp_router_approval_seen_as_of,lp_max_approval_amount_as_of,lp_approval_feature_scope,activity_blocks_to_as_of,tx_count_to_as_of,token_transfer_count_to_as_of,denom_transfer_count_to_as_of,buy_volume_eth_to_as_of,sell_volume_eth_to_as_of,bribe_eth_to_as_of,first_activity_block_to_as_of,last_activity_block_to_as_of,blocks_since_last_activity_as_of,activity_density_to_as_of,tx_per_active_block_to_as_of,net_buy_volume_eth_to_as_of,buy_sell_volume_ratio_to_as_of,denom_token_transfer_ratio_to_as_of,active_blocks_last_10_as_of,tx_count_last_10_as_of,active_blocks_last_50_as_of,tx_count_last_50_as_of,active_blocks_last_100_as_of,tx_count_last_100_as_of,active_density_last_10_as_of,active_density_last_50_as_of,active_density_last_100_as_of,tx_share_last_10_to_total_as_of,tx_share_last_50_to_total_as_of,tx_share_last_100_to_total_as_of,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope
directlp-window-00028,positive,ethereum,run-2,0x2b200fd1a5064d8f9da9ffe634cb29cf53e701a5,0x4015a618c34012977ec0a2ff85b63a5038029edd,UNISWAP-V2,💫STVAU,direct_lp_liquidity_removal,24995472,24995462,10,10,true,24995472,,24995376,24995376,24995373,86,86,89,0x11418dfb24a49bb9627af83c75670ae2f6664727,,false,,,6160000000,1.53669249,2.355363411,1.659823537,0.07418321532,0,0,no_tax,1,24995385,24995385,0x11418dfb24a49bb9627af83c75670ae2f6664727,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,77,77,87,1,1,false,78485.66748,available_approval_events_filtered_to_as_of_block,24,24,19,18,0.87426,0.3375675101,0,24995373,24995438,24,0.2666666667,1,0.5366924899,2.589881946,0.9473684211,0,0,11,11,24,24,0,0.22,0.24,0,0.4583333333,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00029,positive,ethereum,run-2,0x2b200fd1a5064d8f9da9ffe634cb29cf53e701a5,0x4015a618c34012977ec0a2ff85b63a5038029edd,UNISWAP-V2,💫STVAU,direct_lp_liquidity_removal,24995472,24995422,50,50,true,24995472,,24995376,24995376,24995373,46,46,49,0x11418dfb24a49bb9627af83c75670ae2f6664727,,false,,,6160000000,1.403043537,1.964879995,1.49848,0.06368884691,0,0,no_tax,1,24995385,24995385,0x11418dfb24a49bb9627af83c75670ae2f6664727,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,37,37,87,1,1,false,78485.66748,available_approval_events_filtered_to_as_of_block,18,18,14,13,0.61748,0.2144364633,0,24995373,24995422,0,0.36,1,0.4030435367,2.879547585,0.9285714286,5,5,18,18,18,18,0.5,0.36,0.18,0.2777777778,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00030,positive,ethereum,run-2,0xd4d0bacf1e0ebd3cb5081639e86256595b06e289,0x98e9a928a843cca4071eaafc2b2ab1924ecde9ad,UNISWAP-V2,🧾$MYTHIC,direct_lp_liquidity_removal,24995486,24995485,1,1,true,24995486,,24995340,24995340,24995338,145,145,147,0xc79834033860b0562d1fca400c1fce6d872fa7b8,,false,,,7.1e+13,2.331413863,3.765323082,2.331413863,0,0,0,no_tax,1,24995341,24995341,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,144,144,145,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,28,28,24,23,1.273,0.1415861368,0,24995338,24995382,103,0.1891891892,1,1.131413863,8.990993248,0.9583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00031,positive,ethereum,run-2,0xd4d0bacf1e0ebd3cb5081639e86256595b06e289,0x98e9a928a843cca4071eaafc2b2ab1924ecde9ad,UNISWAP-V2,🧾$MYTHIC,direct_lp_liquidity_removal,24995486,24995476,10,10,true,24995486,,24995340,24995340,24995338,136,136,138,0xc79834033860b0562d1fca400c1fce6d872fa7b8,,false,,,7.1e+13,2.331413863,3.765323082,2.331413863,0,0,0,no_tax,1,24995341,24995341,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,135,135,145,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,28,28,24,23,1.273,0.1415861368,0,24995338,24995382,94,0.2014388489,1,1.131413863,8.990993248,0.9583333333,0,0,0,0,3,3,0,0,0.03,0,0,0.1071428571,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00032,positive,ethereum,run-2,0xd4d0bacf1e0ebd3cb5081639e86256595b06e289,0x98e9a928a843cca4071eaafc2b2ab1924ecde9ad,UNISWAP-V2,🧾$MYTHIC,direct_lp_liquidity_removal,24995486,24995436,50,50,true,24995486,,24995340,24995340,24995338,96,96,98,0xc79834033860b0562d1fca400c1fce6d872fa7b8,,false,,,7.1e+13,2.331413863,3.765323082,2.331413863,0,0,0,no_tax,1,24995341,24995341,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,95,95,145,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,28,28,24,23,1.273,0.1415861368,0,24995338,24995382,54,0.2828282828,1,1.131413863,8.990993248,0.9583333333,0,0,0,0,28,28,0,0,0.28,0,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00033,positive,ethereum,run-2,0xd4d0bacf1e0ebd3cb5081639e86256595b06e289,0x98e9a928a843cca4071eaafc2b2ab1924ecde9ad,UNISWAP-V2,🧾$MYTHIC,direct_lp_liquidity_removal,24995486,24995386,100,100,true,24995486,,24995340,24995340,24995338,46,46,48,0xc79834033860b0562d1fca400c1fce6d872fa7b8,,false,,,7.1e+13,2.331413863,3.765323082,2.331413863,0,0,0,no_tax,1,24995341,24995341,0xc79834033860b0562d1fca400c1fce6d872fa7b8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,45,45,145,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,28,28,24,23,1.273,0.1415861368,0,24995338,24995382,4,0.5714285714,1,1.131413863,8.990993248,0.9583333333,3,3,28,28,28,28,0.3,0.56,0.28,0.1071428571,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00034,positive,ethereum,run-2,0x3210c331a800c1d6cc7d2b2d7a4b8d27411ac552,0x6006a98a41f58f53f51393ac60b8475a1f6fd5e6,UNISWAP-V3,UP,direct_lp_liquidity_removal,24995495,24995494,1,1,true,24995495,,24995454,24995454,24995454,40,40,40,0x778e630dc13d98eb98545fc7e29b06b881e58b75,0x0000000000000000000000000000000000000000,true,true,false,1000000000,2.766356078,3.073316515,4.19401975,0.3404046135,,,unknown,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,20,79,79,62,5.880243642,4.583575815,0,24995454,24995492,2,0.487804878,3.95,1.296667827,1.282894378,0.7848101266,2,14,20,79,20,79,0.2,0.4,0.2,0.1772151899,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00035,positive,ethereum,run-2,0x3210c331a800c1d6cc7d2b2d7a4b8d27411ac552,0x6006a98a41f58f53f51393ac60b8475a1f6fd5e6,UNISWAP-V3,UP,direct_lp_liquidity_removal,24995495,24995485,10,10,true,24995495,,24995454,24995454,24995454,31,31,31,0x778e630dc13d98eb98545fc7e29b06b881e58b75,0x0000000000000000000000000000000000000000,true,true,false,1000000000,4.19401975,7.064022455,4.19401975,0,,,unknown,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,19,69,70,56,5.880243642,3.155912143,0,24995454,24995485,0,0.59375,3.631578947,2.724331499,1.86324694,0.8,8,26,19,69,19,69,0.8,0.38,0.19,0.3768115942,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00036,positive,ethereum,run-2,0xd935877a369f21983f4369ef40b3bd93904030b0,0xa106ff0a22f86778edea30598dccb27f413a7e9b,UNISWAP-V2,🔥GFC,direct_lp_liquidity_removal,24995520,24995519,1,1,true,24995520,,24995458,24995458,24995454,61,61,65,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,,false,,,7000000000,1.39361048,1.939688436,1.442449501,0.03385839209,0,0,no_tax,1,24995463,24995463,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,56,56,57,1,1,false,83666.00265,available_approval_events_filtered_to_as_of_block,24,24,20,19,0.4591,0.06548951982,0,24995454,24995519,0,0.3636363636,1,0.3936104802,7.01028197,0.95,4,4,17,17,24,24,0.4,0.34,0.24,0.1666666667,0.7083333333,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00037,positive,ethereum,run-2,0xd935877a369f21983f4369ef40b3bd93904030b0,0xa106ff0a22f86778edea30598dccb27f413a7e9b,UNISWAP-V2,🔥GFC,direct_lp_liquidity_removal,24995520,24995510,10,10,true,24995520,,24995458,24995458,24995454,52,52,56,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,,false,,,7000000000,1.369049501,1.872400734,1.369049501,0,0,0,no_tax,1,24995463,24995463,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,47,47,57,1,1,false,83666.00265,available_approval_events_filtered_to_as_of_block,20,20,17,16,0.3857,0.01665049904,0,24995454,24995509,1,0.350877193,1,0.369049501,23.16447087,0.9411764706,3,3,17,17,20,20,0.3,0.34,0.2,0.15,0.85,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00038,positive,ethereum,run-2,0xd935877a369f21983f4369ef40b3bd93904030b0,0xa106ff0a22f86778edea30598dccb27f413a7e9b,UNISWAP-V2,🔥GFC,direct_lp_liquidity_removal,24995520,24995470,50,50,true,24995520,,24995458,24995458,24995454,12,12,16,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,,false,,,7000000000,1.1188,1.25130588,1.1188,0,0,0,no_tax,1,24995463,24995463,0x6cab2de4e2ee6ae8088d61ed24e6efca168d3c6d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,7,7,57,1,1,false,83666.00265,available_approval_events_filtered_to_as_of_block,7,7,5,4,0.1188,0,0,24995454,24995468,2,0.4117647059,1,0.1188,,0.8,4,4,7,7,7,7,0.4,0.14,0.07,0.5714285714,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00039,positive,ethereum,run-2,0x580a86c65289448973d9cea7829b46f1d50eca4e,0xf28381ddcea3b6c95d1c89b38f9c50f6e5da969e,UNISWAP-V2,PEG,direct_lp_liquidity_removal,24995537,24995536,1,1,true,24995537,,24995506,24995506,24995497,30,30,39,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,0.439154397,3.062005527,0.7693116311,0.4291592909,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,28,61,47,42,0.7730241521,0.583869755,0.0001,24995497,24995535,1,0.7,2.178571429,0.189154397,1.323966767,0.8936170213,9,14,28,61,28,61,0.9,0.56,0.28,0.2295081967,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00040,positive,ethereum,run-2,0x580a86c65289448973d9cea7829b46f1d50eca4e,0xf28381ddcea3b6c95d1c89b38f9c50f6e5da969e,UNISWAP-V2,PEG,direct_lp_liquidity_removal,24995537,24995527,10,10,true,24995537,,24995506,24995506,24995497,21,21,30,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,0.5656525094,5.088652803,0.7693116311,0.2647290298,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,20,49,35,31,0.6779,0.3622474906,0.0001,24995497,24995527,0,0.6451612903,2.45,0.3156525094,1.871372522,0.8857142857,10,27,20,49,20,49,1,0.4,0.2,0.5510204082,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00041,positive,ethereum,run-2,0x37c5e45751d1812419ddb9d19ba029d71904fedb,0x1b3f866d8b6b10b483bb9a73cfd11283211d4d2e,UNISWAP-V2,🌺STSIG,direct_lp_liquidity_removal,24995550,24995549,1,1,true,24995550,,24995483,24995483,24995480,66,66,69,0x3097b9b60389849ecc97be94d785a782cb54200c,,false,,,3990000000,1.703205118,2.894985715,1.703205118,0,0,0,no_tax,1,24995484,24995484,0x3097b9b60389849ecc97be94d785a782cb54200c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,65,65,66,1,1,false,63166.44679,available_approval_events_filtered_to_as_of_block,24,24,20,19,0.82258,0.1193748822,0,24995480,24995529,20,0.3428571429,1,0.7032051178,6.890729315,0.95,0,0,13,13,24,24,0,0.26,0.24,0,0.5416666667,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00042,positive,ethereum,run-2,0x37c5e45751d1812419ddb9d19ba029d71904fedb,0x1b3f866d8b6b10b483bb9a73cfd11283211d4d2e,UNISWAP-V2,🌺STSIG,direct_lp_liquidity_removal,24995550,24995540,10,10,true,24995550,,24995483,24995483,24995480,57,57,60,0x3097b9b60389849ecc97be94d785a782cb54200c,,false,,,3990000000,1.703205118,2.894985715,1.703205118,0,0,0,no_tax,1,24995484,24995484,0x3097b9b60389849ecc97be94d785a782cb54200c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,56,56,66,1,1,false,63166.44679,available_approval_events_filtered_to_as_of_block,24,24,20,19,0.82258,0.1193748822,0,24995480,24995529,11,0.393442623,1,0.7032051178,6.890729315,0.95,0,0,16,16,24,24,0,0.32,0.24,0,0.6666666667,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00043,positive,ethereum,run-2,0x37c5e45751d1812419ddb9d19ba029d71904fedb,0x1b3f866d8b6b10b483bb9a73cfd11283211d4d2e,UNISWAP-V2,🌺STSIG,direct_lp_liquidity_removal,24995550,24995500,50,50,true,24995550,,24995483,24995483,24995480,17,17,20,0x3097b9b60389849ecc97be94d785a782cb54200c,,false,,,3990000000,1.192600754,1.421200038,1.23958,0.03789932526,0,0,no_tax,1,24995484,24995484,0x3097b9b60389849ecc97be94d785a782cb54200c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,16,16,66,1,1,false,63166.44679,available_approval_events_filtered_to_as_of_block,12,12,9,8,0.24558,0.05297924561,0,24995480,24995500,0,0.5714285714,1,0.1926007544,4.635400093,0.8888888889,4,4,12,12,12,12,0.4,0.24,0.12,0.3333333333,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00044,positive,ethereum,run-2,0x46f5f18213e5d6419bb053afd9779e4c7bd2df48,0x6de3c6984f8f84d02609a1ace6e3368c8f399dd2,UNISWAP-V3,TOKI,direct_lp_liquidity_removal,24995583,24995582,1,1,true,24995583,,24995578,24995572,24995353,4,10,229,0x301a48d63dab34979608da016c75163bdb72e65c,0x301a48d63dab34979608da016c75163bdb72e65c,false,false,true,4.2069e+14,0.7502282849,1,0.7502282849,0,,,unknown,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,0,0,0,0,0,0,0,,,,0,,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00045,positive,ethereum,run-2,0xdadb48bf051f4e3450284d174c98ed6a38cf1dd7,0xd84d1d3e19b3f350505afd37673c47a3f4451822,UNISWAP-V2,PEG,direct_lp_liquidity_removal,24995602,24995601,1,1,true,24995602,,24995549,24995549,24995541,52,52,60,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,0.515,1.060806615,0.515,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,5,6,5,4,0.015,0,0,24995541,24995578,23,0.08196721311,1.2,0.015,,0.8,0,0,2,3,5,6,0,0.04,0.05,0,0.5,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00046,positive,ethereum,run-2,0xdadb48bf051f4e3450284d174c98ed6a38cf1dd7,0xd84d1d3e19b3f350505afd37673c47a3f4451822,UNISWAP-V2,PEG,direct_lp_liquidity_removal,24995602,24995592,10,10,true,24995602,,24995549,24995549,24995541,43,43,51,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,0.515,1.060806615,0.515,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,5,6,5,4,0.015,0,0,24995541,24995578,14,0.09615384615,1.2,0.015,,0.8,0,0,4,5,5,6,0,0.08,0.05,0,0.8333333333,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00047,positive,ethereum,run-2,0xdadb48bf051f4e3450284d174c98ed6a38cf1dd7,0xd84d1d3e19b3f350505afd37673c47a3f4451822,UNISWAP-V2,PEG,direct_lp_liquidity_removal,24995602,24995552,50,50,true,24995602,,24995549,24995549,24995541,3,3,11,0x5c3b678830120dd71961fcc6664aca5e9dee117b,,false,,,10000,0.5,1,0.5,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,3,3,2,1,0,0,0,24995541,24995549,3,0.25,1,0,,0.5,2,2,3,3,3,3,0.2,0.06,0.03,0.6666666667,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00048,positive,ethereum,run-2,0x359e4923012db7af38766f0b20cf668e88d9391d,0xd41430730baedc402d2e0424f8e5ca53b8a3af42,UNISWAP-V2,PORTAL,direct_lp_liquidity_removal,24995613,24995612,1,1,true,24995613,,24995440,24995437,24995393,172,175,219,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,false,false,true,10000000,1.01,1.0200697,1.01,0,0,0,no_tax,1,24995612,24995612,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,0,0,1,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,7,7,5,2,0.01,0,0,24995393,24995612,0,0.03181818182,1,0.01,,0.4,1,1,1,1,1,1,0.1,0.02,0.01,0.1428571429,0.1428571429,0.1428571429,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00049,positive,ethereum,run-2,0x359e4923012db7af38766f0b20cf668e88d9391d,0xd41430730baedc402d2e0424f8e5ca53b8a3af42,UNISWAP-V2,PORTAL,direct_lp_liquidity_removal,24995613,24995603,10,10,true,24995613,,24995440,24995437,24995393,163,166,210,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,false,false,true,10000000,1.01,1.0200697,1.01,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,6,6,5,2,0.01,0,0,24995393,24995456,147,0.02843601896,1,0.01,,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00050,positive,ethereum,run-2,0x359e4923012db7af38766f0b20cf668e88d9391d,0xd41430730baedc402d2e0424f8e5ca53b8a3af42,UNISWAP-V2,PORTAL,direct_lp_liquidity_removal,24995613,24995563,50,50,true,24995613,,24995440,24995437,24995393,123,126,170,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,false,false,true,10000000,1.01,1.0200697,1.01,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,6,6,5,2,0.01,0,0,24995393,24995456,107,0.0350877193,1,0.01,,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00051,positive,ethereum,run-2,0x359e4923012db7af38766f0b20cf668e88d9391d,0xd41430730baedc402d2e0424f8e5ca53b8a3af42,UNISWAP-V2,PORTAL,direct_lp_liquidity_removal,24995613,24995513,100,100,true,24995613,,24995440,24995437,24995393,73,76,120,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,0xa50d3cf10e4017e976f64ff44377ab405ef92c90,false,false,true,10000000,1.01,1.0200697,1.01,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,6,6,5,2,0.01,0,0,24995393,24995456,57,0.04958677686,1,0.01,,0.4,0,0,0,0,5,5,0,0,0.05,0,0,0.8333333333,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00052,positive,ethereum,run-2,0xc9d072112c2bd907f50c9f153805e248b33f6886,0x7f21a37c45ef2087d54fbbac82df0bc30cfabe0d,UNISWAP-V2,🔥EF,direct_lp_liquidity_removal,24995624,24995623,1,1,true,24995624,,24995530,24995530,24995528,93,93,95,0x22104bf584371e3bc040ccf106f0a3c98013da50,,false,,,5000000000,1.564265353,2.44336964,1.569495872,0.003332610766,0,0,no_tax,1,24995535,24995535,0x22104bf584371e3bc040ccf106f0a3c98013da50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,88,88,89,1,1,false,70710.67812,available_approval_events_filtered_to_as_of_block,26,26,21,20,0.59641,0.03214464685,0,24995528,24995588,35,0.2708333333,1,0.5642653532,18.5539447,0.9523809524,0,0,6,6,26,26,0,0.12,0.26,0,0.2307692308,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00053,positive,ethereum,run-2,0xc9d072112c2bd907f50c9f153805e248b33f6886,0x7f21a37c45ef2087d54fbbac82df0bc30cfabe0d,UNISWAP-V2,🔥EF,direct_lp_liquidity_removal,24995624,24995614,10,10,true,24995624,,24995530,24995530,24995528,84,84,86,0x22104bf584371e3bc040ccf106f0a3c98013da50,,false,,,5000000000,1.564265353,2.44336964,1.569495872,0.003332610766,0,0,no_tax,1,24995535,24995535,0x22104bf584371e3bc040ccf106f0a3c98013da50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,79,79,89,1,1,false,70710.67812,available_approval_events_filtered_to_as_of_block,26,26,21,20,0.59641,0.03214464685,0,24995528,24995588,26,0.2988505747,1,0.5642653532,18.5539447,0.9523809524,0,0,10,10,26,26,0,0.2,0.26,0,0.3846153846,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00054,positive,ethereum,run-2,0xc9d072112c2bd907f50c9f153805e248b33f6886,0x7f21a37c45ef2087d54fbbac82df0bc30cfabe0d,UNISWAP-V2,🔥EF,direct_lp_liquidity_removal,24995624,24995574,50,50,true,24995624,,24995530,24995530,24995528,44,44,46,0x22104bf584371e3bc040ccf106f0a3c98013da50,,false,,,5000000000,1.372585872,1.882033192,1.372585872,0,0,0,no_tax,1,24995535,24995535,0x22104bf584371e3bc040ccf106f0a3c98013da50,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,39,39,89,1,1,false,70710.67812,available_approval_events_filtered_to_as_of_block,20,20,16,15,0.3955,0.02291412801,0,24995528,24995572,2,0.4255319149,1,0.372585872,17.26009386,0.9375,4,4,20,20,20,20,0.4,0.4,0.2,0.2,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00055,positive,ethereum,run-2,0x415acfb2cefab9958a2947fcce4fb605685d3b0c,0x9405833b313e5bcb87100a17829687799267a218,UNISWAP-V2,🐾PHBRI,direct_lp_liquidity_removal,24995645,24995644,1,1,true,24995645,,24995559,24995559,24995557,85,85,87,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,,false,,,3520000000,2.036609861,4.137379249,2.16599763,0.05973587722,0,0,no_tax,1,24995561,24995561,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,83,83,84,1,1,false,59329.5879,available_approval_events_filtered_to_as_of_block,25,25,20,19,1.1876,0.1509901386,0,24995557,24995610,34,0.2840909091,1,1.036609861,7.865414329,0.95,0,0,5,5,25,25,0,0.1,0.25,0,0.2,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00056,positive,ethereum,run-2,0x415acfb2cefab9958a2947fcce4fb605685d3b0c,0x9405833b313e5bcb87100a17829687799267a218,UNISWAP-V2,🐾PHBRI,direct_lp_liquidity_removal,24995645,24995635,10,10,true,24995645,,24995559,24995559,24995557,76,76,78,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,,false,,,3520000000,2.036609861,4.137379249,2.16599763,0.05973587722,0,0,no_tax,1,24995561,24995561,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,74,74,84,1,1,false,59329.5879,available_approval_events_filtered_to_as_of_block,25,25,20,19,1.1876,0.1509901386,0,24995557,24995610,25,0.3164556962,1,1.036609861,7.865414329,0.95,0,0,10,10,25,25,0,0.2,0.25,0,0.4,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-00057,positive,ethereum,run-2,0x415acfb2cefab9958a2947fcce4fb605685d3b0c,0x9405833b313e5bcb87100a17829687799267a218,UNISWAP-V2,🐾PHBRI,direct_lp_liquidity_removal,24995645,24995595,50,50,true,24995645,,24995559,24995559,24995557,36,36,38,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,,false,,,3520000000,2.09529763,4.380490989,2.09529763,0,0,0,no_tax,1,24995561,24995561,0x4e9569bab661a6d434fbbd7ceadd64ec2501edda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,34,34,84,1,1,false,59329.5879,available_approval_events_filtered_to_as_of_block,20,20,17,16,1.1169,0.02160237016,0,24995557,24995594,1,0.5128205128,1,1.09529763,51.70266002,0.9411764706,5,5,20,20,20,20,0.5,0.4,0.2,0.25,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
