row_id,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,confidence,as_of_block,label_block,trading_enabled_block,blocks_from_trading_enabled_to_removal,minutes_from_trading_enabled_to_removal,time_to_scam_bucket,pool_created_block,token_created_block,blocks_token_created_to_removal,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,pool_token_supply_percent_at_label,price_ratio_to_initial_at_label,liquidity_eth_at_label,liquidity_level_at_label,max_liquidity_eth_before_removal,denom_reserve_ratio_to_max_at_removal,denom_reserve_at_removal,token_reserve_at_removal,buy_tax_at_label,sell_tax_at_label,tax_bucket_at_label,can_buy_at_label,can_sell_at_label,has_observed_buy,has_observed_sell,lp_supply_known,lp_supply_status,lp_total_supply_current,lp_holder_count_current,lp_transfer_count_current,lp_approval_count_current,lp_holders_with_approvals_current,lp_approved_percentage_current,lp_total_approved_to_routers_current,lp_first_approval_block,lp_last_approval_block,lp_any_approval_pre_removal,lp_approval_count_pre_removal,lp_approval_count_same_block,lp_first_pre_removal_approval_block,lp_last_pre_removal_approval_block,lp_first_pre_removal_approval_owner,lp_first_pre_removal_approval_spender,lp_first_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner,lp_last_pre_removal_approval_spender,lp_last_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner_is_creator,lp_last_pre_removal_approval_owner_is_current_owner,blocks_lp_first_approval_to_removal,blocks_lp_first_pre_removal_approval_to_removal,blocks_lp_last_pre_removal_approval_to_removal,blocks_trading_enabled_to_lp_first_approval,blocks_trading_enabled_to_lp_first_pre_removal_approval,blocks_trading_enabled_to_lp_last_pre_removal_approval,blocks_pool_created_to_lp_first_approval,blocks_pool_created_to_lp_first_pre_removal_approval,blocks_pool_created_to_lp_last_pre_removal_approval,lp_last_approval_pre_removal,blocks_lp_last_approval_to_removal,lp_last_approval_owner,lp_last_approval_spender,lp_last_approval_is_router,lp_same_tx_approval_and_removal,top_lp_holder_share_current,top_liquidity_position_share_current,pre_label_activity_blocks,pre_label_tx_count,pre_label_token_transfer_count,pre_label_denom_transfer_count,pre_label_buy_volume_eth,pre_label_sell_volume_eth,pre_label_bribe_eth,pre_label_first_activity_block,pre_label_last_activity_block,blocks_pre_label_last_activity_to_label,pre_label_active_density,pre_label_tx_per_active_block,pre_label_net_buy_volume_eth,pre_label_buy_sell_volume_ratio,pre_label_denom_token_transfer_ratio,pre_label_active_blocks_last_10,pre_label_tx_count_last_10,pre_label_active_blocks_last_100,pre_label_tx_count_last_100,pre_label_active_density_last_10,pre_label_active_density_last_100,pre_label_tx_share_last_10,pre_label_tx_share_last_100,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope,lp_feature_scope,removal_tx,burn_event_present,evidence_summary
directlp-0001,ethereum,run-2,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x497847f503b95452f0af3c29d6bcf19e858f602f,UNISWAP-V2,PRTAL,direct_lp_liquidity_removal,verified,24995032,24995033,24995006,27,5.4,early_11_to_100,24995006,24994985,48,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,false,false,true,100000000,2.59e-13,0.9969111969,3.873e-15,drained,1.5,2.582e-15,3.873e-15,2.59e-07,14.72,15,moderate_tax,false,false,false,false,true,observed,0,2,4,2,2,0,-0,24995006,24995033,true,1,1,24995006,24995006,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,27,27,27,0,0,0,0,0,0,false,,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,0,,3,3,3,1,0,0,0,24994985,24995006,27,0.0625,1,0,,0.3333333333,0,0,3,3,0,0.03,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xe702229be82a554a0c91bc2f30059e4cd442f5c02916fdf27988c9cb27115e45,true,removal_block=24995033; burn_event_present=True; max_liquidity_before=1.5; reserve_ratio_to_max=2.582e-15
directlp-0296,ethereum,run-2,0x068f851e4c6e61f2ee4cd7045888359620b9c481,0xb3d393f4ad9b4be7f6c8f6e974482b66b514ac35,UNISWAP-V2,🏆wsky,direct_lp_liquidity_removal,verified,25003141,25003142,25003137,5,1,fast_1_to_10,25003137,25003135,7,0xa35c918e080ccc73a1911c44044269ef4595bafe,,false,,,7.57e+14,0.001206192268,1.001125536,1.207549881e-05,dust,1.025015,1.178080205e-05,1.207549881e-05,9130875471,0,0,no_tax,false,false,true,true,true,observed,332.0339895,2,5,1,1,-0,-0,25003138,25003138,true,1,0,25003138,25003138,0xa35c918e080ccc73a1911c44044269ef4595bafe,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xa35c918e080ccc73a1911c44044269ef4595bafe,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,4,4,4,1,1,1,1,1,1,true,4,0xa35c918e080ccc73a1911c44044269ef4595bafe,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,7,9,6,5,0.025015,0.02437993721,0,25003135,25003141,1,1,1.285714286,0.00063506279,1.026048582,0.8333333333,7,9,7,9,0.7,0.07,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x09ad28a593938385ca80e518fcca7e1c6b2b86e06e0d5c0fc124add097b33ee0,true,removal_block=25003142; burn_event_present=True; max_liquidity_before=1.025015; reserve_ratio_to_max=1.178080205e-05
directlp-0297,ethereum,run-2,0xe8807f708b87096bad30ed508fb9975c0b24d8b3,0xb8d301c946cef3bf849b808af67e912b7df6ed3f,UNISWAP-V2,BASIN,direct_lp_liquidity_removal,verified,25003158,25003159,25003099,60,12,early_11_to_100,25003099,25003095,64,0x6e62d2e16199e38238eb009b51c8ac91ef83f928,,false,,,7670000000,2.365013877,9.39128437e-05,2.221051786e-06,drained,2.338898994,0.0002283790411,0.0005341555096,750984.8284,0,0,no_tax,false,false,true,true,true,observed,20.00567099,2,5,1,1,-0,-0,25003100,25003100,true,1,0,25003100,25003100,0x6e62d2e16199e38238eb009b51c8ac91ef83f928,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x6e62d2e16199e38238eb009b51c8ac91ef83f928,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,59,59,59,1,1,1,1,1,1,true,59,0x6e62d2e16199e38238eb009b51c8ac91ef83f928,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,27,28,24,23,1.41638941,0.07749041577,0,25003095,25003156,3,0.421875,1.037037037,1.338898994,18.27825281,0.9583333333,3,3,27,28,0.3,0.27,0.1071428571,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x95be8c4cbfddaee5699405786fd51a36495afa55f4fade64ba0a19e603416f60,true,removal_block=25003159; burn_event_present=True; max_liquidity_before=2.338898994; reserve_ratio_to_max=0.0002283790411
directlp-0298,ethereum,run-2,0xe4877ad148fe95cd554476cd12885d5ef0e32b22,0x261900092d61785324391e4b6fd338a4faba654f,UNISWAP-V2,🦄GNOME,direct_lp_liquidity_removal,verified,25003162,25003163,25003150,13,2.6,early_11_to_100,25003150,25003148,15,0x86a9e7c043bab658f3cdfc47112ab013d9c30cbd,,false,,,4.81e+14,0.004372982578,1.56278241,6.834020252e-05,dust,1.250523,5.464929675e-05,6.834020252e-05,2.10340462e+10,0,0,no_tax,false,false,true,false,true,observed,1198.618152,2,5,1,1,-0,-0,25003151,25003151,true,1,0,25003151,25003151,0x86a9e7c043bab658f3cdfc47112ab013d9c30cbd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x86a9e7c043bab658f3cdfc47112ab013d9c30cbd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,12,12,12,1,1,1,1,1,1,true,12,0x86a9e7c043bab658f3cdfc47112ab013d9c30cbd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,11,13,10,9,0.250523,0,0,25003148,25003162,1,0.7333333333,1.181818182,0.250523,,0.9,6,7,11,13,0.6,0.11,0.5384615385,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x57b036113119ad49a7de819a5a423e40ac5e8f256335c6b7ada5077cd059a6ad,true,removal_block=25003163; burn_event_present=True; max_liquidity_before=1.250523; reserve_ratio_to_max=5.464929675e-05
directlp-0299,ethereum,run-2,0x1a7453503e401e2b29fec8308b1d99ac1c90d874,0xd8897746608239d4c850cf4ee048e4d85d8b6670,UNISWAP-V2,bGIF,direct_lp_liquidity_removal,verified,25003167,25003168,25003168,0,0,same_block,25002797,25002303,865,0xaa963513b9578afa4904973b918ece9a16b97936,0xaa963513b9578afa4904973b918ece9a16b97936,false,false,true,100000000,7.745967e-18,7.745966385,1e-18,drained,1.5,6.666666667e-19,1e-18,7.745967e-12,4.99,,low_tax,false,false,false,false,true,observed,0,1,4,1,1,0,-0,25003165,25003165,true,1,0,25003165,25003165,0xaa963513b9578afa4904973b918ece9a16b97936,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xaa963513b9578afa4904973b918ece9a16b97936,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,3,3,3,-3,-3,-3,368,368,368,true,3,0xaa963513b9578afa4904973b918ece9a16b97936,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,0,,4,4,2,1,0,0,0,25002303,25003165,3,0.004624277457,1,0,,0.5,1,1,1,1,0.1,0.01,0.25,0.25,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x7cd98b90cc726f89e06a2acce7da17e007e0bd0ddc2ef0004affa7c212e4185d,true,removal_block=25003168; burn_event_present=True; max_liquidity_before=1.5; reserve_ratio_to_max=6.666666667e-19
directlp-0300,ethereum,run-2,0x37d83751be6a7072188b59bcef67a1cbc99d5c74,0xa3a5b9161acd79a8721bcd1c1667a246d7cba763,UNISWAP-V2,$SHER,direct_lp_liquidity_removal,verified,25003170,25003171,25003144,27,5.4,early_11_to_100,25003144,25003142,29,0xa78e48cbf7330b6b5ca50acc13848fde81621d3a,,false,,,2.01e+14,0.004616982238,6.840535391,0.0003474089344,dust,1.799252367,0.0001192782748,0.0002146117183,1.469489219e+10,0,0,no_tax,false,false,true,true,true,observed,1774.805047,2,5,1,1,-0,-0,25003145,25003145,true,1,0,25003145,25003145,0xa78e48cbf7330b6b5ca50acc13848fde81621d3a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xa78e48cbf7330b6b5ca50acc13848fde81621d3a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,26,26,26,1,1,1,1,1,1,true,26,0xa78e48cbf7330b6b5ca50acc13848fde81621d3a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,19,23,28,30,0.6992523674,0.001006868597,0,25003142,25003170,1,0.6551724138,1.210526316,0.6982454988,694.4822486,1.071428571,6,7,19,23,0.6,0.19,0.3043478261,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x5675806a4d33e8c679851cd2ee5c35eb9533270f425b80dc65d631289a4fd431,true,removal_block=25003171; burn_event_present=True; max_liquidity_before=1.799252367; reserve_ratio_to_max=0.0001192782748
directlp-0301,ethereum,run-2,0xb3f8a076670c5bb353f0194ef9aeedc8b621e764,0x5de44e9929a6ccd711d96d490dce66e42e2e1a42,UNISWAP-V3,CHUDCLOWN,direct_lp_liquidity_removal,verified,25003189,25003190,25003115,75,15,early_11_to_100,25003115,25003107,83,0xb3eb719dc13e3f29344d504b364ed814b220ce3d,0xb3eb719dc13e3f29344d504b364ed814b220ce3d,false,false,true,10000000,0,,0,drained,573953989.7,0,0,0,,,unknown,false,false,true,false,true,observed,0,0,2,0,0,0,0,,,false,0,0,,,,,,,,,,,,,,,,,,,,false,,,,,false,,,9,9,8,6,617.1219958,0,0,25003107,25003184,6,0.1084337349,1,617.1219958,,0.75,1,1,9,9,0.1,0.09,0.1111111111,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_no_approval_observed,0x7cfc24ac640f7ef6cac0008a907037cfd9910dda3838247faa00ff70b598c00d,true,removal_block=25003190; burn_event_present=True; max_liquidity_before=573953989.7; reserve_ratio_to_max=0
directlp-0302,ethereum,run-2,0xfd5fd0c3ba306de1a56e347b4a049d11763f5d47,0xc4dbe50f4110ab693262999f7b578f9e39de5e63,UNISWAP-V2,💰$TORN,direct_lp_liquidity_removal,verified,25003192,25003193,25003177,16,3.2,early_11_to_100,25003177,25003175,18,0xce15f3c64c04ff994a7601511ee521fe6570b008,,false,,,4.74e+14,0.004774468918,1.6459352,8.644313101e-05,dust,1.411752726,6.123107073e-05,8.644313101e-05,2.263098267e+10,0,0,no_tax,false,false,true,true,true,observed,1398.247207,2,5,1,1,-0,-0,25003178,25003178,true,1,0,25003178,25003178,0xce15f3c64c04ff994a7601511ee521fe6570b008,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xce15f3c64c04ff994a7601511ee521fe6570b008,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,15,15,15,1,1,1,1,1,1,true,15,0xce15f3c64c04ff994a7601511ee521fe6570b008,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,14,17,19,21,0.312383458,0.0006307320452,0,25003175,25003192,1,0.7777777778,1.214285714,0.311752726,495.2712652,1.105263158,7,9,14,17,0.7,0.14,0.5294117647,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xa9fca8d13d445bcbb702743e1c444cb94ea4068a57141a49c0a777cbb24b2138,true,removal_block=25003193; burn_event_present=True; max_liquidity_before=1.411752726; reserve_ratio_to_max=6.123107073e-05
directlp-0303,ethereum,run-2,0x091bf03ca63716f6a1ce6fd239752b23d3600ad0,0xffa310b45e875a5c350b5b13a86ca8f8f79c9c3f,UNISWAP-V2,UNI,direct_lp_liquidity_removal,verified,25003197,25003198,25003195,3,0.6,fast_1_to_10,25003195,25003193,5,0xeb8edf0d5dfeade1e175f64a2941db468d13cbe2,,false,,,8.39e+14,8.677458221e-06,1.000693745,1.302521724e-07,drained,1.500521,8.680463149e-08,1.302521724e-07,72803874.47,0,0,no_tax,false,false,true,false,true,observed,3.079424389,2,5,1,1,-0,-0,25003196,25003196,true,1,0,25003196,25003196,0xeb8edf0d5dfeade1e175f64a2941db468d13cbe2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xeb8edf0d5dfeade1e175f64a2941db468d13cbe2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,2,2,2,1,1,1,1,1,1,true,2,0xeb8edf0d5dfeade1e175f64a2941db468d13cbe2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100.0000001,,5,6,4,3,0.000521,0,0,25003193,25003197,1,1,1.2,0.000521,,0.75,5,6,5,6,0.5,0.05,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xbd14157cb9766bf2be2c11dd897439118d145daf7a5b230d5aed5ff66bfb3c7d,true,removal_block=25003198; burn_event_present=True; max_liquidity_before=1.500521; reserve_ratio_to_max=8.680463149e-08
directlp-0304,ethereum,run-2,0xfcda414f2a3c6a40840f989b61b7afd56d49d859,0x8f967b78dde6eb5a8f8dd174b66cadbcdb79fb31,UNISWAP-V2,🦅TSDAO,direct_lp_liquidity_removal,verified,25003249,25003250,25003154,96,19.2,early_11_to_100,25003154,25003150,100,0x6ea40fcf0e2ac7550021e0153ef1b8e994d9cf5f,,false,,,3000000000,2.032833828,8.498556868e-05,1.727615389e-06,drained,2.11885267,0.0001836407543,0.0003891077026,269490.3123,0,0,no_tax,false,false,true,true,true,observed,10.23059062,2,5,1,1,-0,-0,25003158,25003158,true,1,0,25003158,25003158,0x6ea40fcf0e2ac7550021e0153ef1b8e994d9cf5f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x6ea40fcf0e2ac7550021e0153ef1b8e994d9cf5f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,92,92,92,4,4,4,4,4,4,true,92,0x6ea40fcf0e2ac7550021e0153ef1b8e994d9cf5f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,25,25,22,21,1.11885267,0.03526940551,0,25003150,25003215,35,0.25,1,1.083583264,31.7230374,0.9545454545,0,0,25,25,0,0.25,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x809682184a5fe28403e458efe68ee16d16dbcfedfc61b4a714b0862fb4af4e18,true,removal_block=25003250; burn_event_present=True; max_liquidity_before=2.11885267; reserve_ratio_to_max=0.0001836407543
directlp-0305,ethereum,run-2,0xa652d4bc6effd09ee2a16fd327a30495bf60f91d,0x2eb13d55b323e6d3894c836ca42e849adb967602,UNISWAP-V2,bGIF,direct_lp_liquidity_removal,verified,25003266,25003267,25003265,2,0.4,fast_1_to_10,25003180,25003122,145,0xaa963513b9578afa4904973b918ece9a16b97936,0xaa963513b9578afa4904973b918ece9a16b97936,false,false,true,1000,2.2361e-15,1.00621618,4.5e-17,drained,2,2.25e-17,4.5e-17,2.2361e-14,5,,low_tax,false,false,false,false,true,observed,0,1,4,1,1,0,-0,25003265,25003265,true,1,0,25003265,25003265,0xaa963513b9578afa4904973b918ece9a16b97936,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xaa963513b9578afa4904973b918ece9a16b97936,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,2,2,2,0,0,0,85,85,85,true,2,0xaa963513b9578afa4904973b918ece9a16b97936,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,0,,4,4,2,1,0,0,0,25003122,25003265,2,0.0275862069,1,0,,0.5,1,1,3,3,0.1,0.03,0.25,0.75,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x45cfcc51404381f2ff7423b53d459de39b07d1e057601145e8001ab8ecb3f003,true,removal_block=25003267; burn_event_present=True; max_liquidity_before=2; reserve_ratio_to_max=2.25e-17
directlp-0306,ethereum,run-2,0x9ee98a803b7e160d30aded57dc9002e5903da2a5,0xc86fd3caec05b6e4ef46ac02877ac88f79973454,UNISWAP-V2,NCC,direct_lp_liquidity_removal,verified,25003277,25003278,25003176,102,20.4,delayed_101_to_1000,25003176,25003169,109,0x00df80d380c3d90a3a967c1c090abf21f40b4002,,false,,,9990000000,2.338958756,0.000130402268,3.050055266e-06,drained,2.892609215,0.0002661378927,0.0007698329209,922084.097,0,0,no_tax,false,false,true,true,true,observed,26.60756033,2,5,1,1,-0,-0,25003179,25003179,true,1,0,25003179,25003179,0x00df80d380c3d90a3a967c1c090abf21f40b4002,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x00df80d380c3d90a3a967c1c090abf21f40b4002,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,99,99,99,3,3,3,3,3,3,true,99,0x00df80d380c3d90a3a967c1c090abf21f40b4002,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,28,28,24,23,1.939699,0.04708978524,0,25003169,25003239,39,0.2568807339,1,1.892609215,41.19150236,0.9583333333,0,0,24,24,0,0.24,0,0.8571428571,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x914dee94a3d69478064e448b7667b7ec699f77df143b17a776c43d76ae21c485,true,removal_block=25003278; burn_event_present=True; max_liquidity_before=2.892609215; reserve_ratio_to_max=0.0002661378927
directlp-0307,ethereum,run-2,0x661703c021dfb5bea3cac2a9e4055153c2c50c8a,0x621a01bb2d9831576c5ff6fbbc67692f3c9b9292,UNISWAP-V2,🐺PFC,direct_lp_liquidity_removal,verified,25003290,25003291,25003265,26,5.2,early_11_to_100,25003265,25003257,34,0x0c45ca3449f05a2881228cc2ee5db835a8a54673,,false,,,2000000000,0.04158377256,0.01864492783,7.753264384e-06,dust,1.177020405,5.2814278e-05,6.21634829e-05,102499.145,0,0,no_tax,false,false,true,true,true,observed,2.523511237,2,5,1,1,-0,-0,25003267,25003267,true,1,0,25003267,25003267,0x0c45ca3449f05a2881228cc2ee5db835a8a54673,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x0c45ca3449f05a2881228cc2ee5db835a8a54673,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,24,24,24,2,2,2,2,2,2,true,24,0x0c45ca3449f05a2881228cc2ee5db835a8a54673,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,12,14,11,10,0.1770204054,0.07530455061,0,25003257,25003290,1,0.3529411765,1.166666667,0.1017158548,2.350726537,0.9090909091,4,6,12,14,0.4,0.12,0.4285714286,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x9351927f6412b4cb5ecf8f8707c4f275b76b3504d2f6ea1519f11794eebac64c,true,removal_block=25003291; burn_event_present=True; max_liquidity_before=1.177020405; reserve_ratio_to_max=5.2814278e-05
directlp-0308,ethereum,run-2,0xf33cc8f5d35bf18703a59dceb6f25cf850538b2a,0xd71bcdad3c9a835d650ca58845104723d64fcf1f,UNISWAP-V2,VSDAO,direct_lp_liquidity_removal,verified,25003326,25003327,25003296,31,6.2,early_11_to_100,25003296,25003290,37,0xf018ad35dca284379d408dca4635a997edb90fa2,,false,,,2550000000,0.6045436308,0.0001806118392,1.09187737e-06,drained,1.398107,8.097302627e-05,0.0001132089548,147829.8844,0,0,no_tax,false,false,true,true,true,observed,4.089268514,2,5,1,1,-0,-0,25003302,25003302,true,1,0,25003302,25003302,0xf018ad35dca284379d408dca4635a997edb90fa2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xf018ad35dca284379d408dca4635a997edb90fa2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,25,25,25,6,6,6,6,6,6,true,25,0xf018ad35dca284379d408dca4635a997edb90fa2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,15,15,13,12,0.398107,0,0,25003290,25003326,1,0.4054054054,1,0.398107,,0.9230769231,4,4,15,15,0.4,0.15,0.2666666667,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x2ae68287672ebb03aec80956edbd30aa16da13af4d0072edc9fd32f0a20c5e5e,true,removal_block=25003327; burn_event_present=True; max_liquidity_before=1.398107; reserve_ratio_to_max=8.097302627e-05
directlp-0309,ethereum,run-2,0xf4842825db4ae6b5649a16730856389346ac2085,0x802d260d8148eda8a74f15f47d522a6781a358fd,UNISWAP-V2,🤖GYRO,direct_lp_liquidity_removal,verified,25003354,25003355,25003208,147,29.4,delayed_101_to_1000,25003208,25003206,149,0x32e3d6bcf5eaa51a18ce7718acd91e3a605bd725,,false,,,9.87e+14,6.472668465,1.345955057e-05,1.13254971e-06,drained,2.36355987,0.0002364578963,0.0005588823947,1.287303358e+11,0,0,no_tax,false,false,true,true,true,observed,8472.016218,2,5,1,1,-0,-0,25003209,25003209,true,1,0,25003209,25003209,0x32e3d6bcf5eaa51a18ce7718acd91e3a605bd725,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x32e3d6bcf5eaa51a18ce7718acd91e3a605bd725,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,146,146,146,1,1,1,1,1,1,true,146,0x32e3d6bcf5eaa51a18ce7718acd91e3a605bd725,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,31,31,28,29,1.400250876,0.3366910063,0,25003206,25003254,101,0.2080536913,1,1.06355987,4.15886035,1.035714286,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x2dd64698fb750d773c160acc3c76e4dabc2af3a81481cbe1c8d19b1263ecbe44,true,removal_block=25003355; burn_event_present=True; max_liquidity_before=2.36355987; reserve_ratio_to_max=0.0002364578963
directlp-0310,ethereum,run-2,0x73218a700345277f8f999f2a56608ef4aab075cd,0x64730600a54b5efbe9eda734326b26c26bcf8352,UNISWAP-V2,MIRHA,direct_lp_liquidity_removal,verified,25003371,25003372,25003351,21,4.2,early_11_to_100,25003351,25003347,25,0xffb7865bf07388dd50b5ca8b0d7ce903ab51c50a,,false,,,8480000000,0.50773986,0.0003156323232,1.602591116e-06,drained,1.342116,8.28980109e-05,0.0001112587468,611807.3454,0,0,no_tax,false,false,true,true,true,observed,8.246694742,2,5,1,1,-0,-0,25003352,25003352,true,1,0,25003352,25003352,0xffb7865bf07388dd50b5ca8b0d7ce903ab51c50a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xffb7865bf07388dd50b5ca8b0d7ce903ab51c50a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,20,20,20,1,1,1,1,1,1,true,20,0xffb7865bf07388dd50b5ca8b0d7ce903ab51c50a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,10,12,9,8,0.342116,0.09963126534,0,25003347,25003370,2,0.4,1.2,0.2424847347,3.433821691,0.8888888889,2,3,10,12,0.2,0.1,0.25,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x4a772b5d6b2f999247e715f963dad2d0c60c7b7bfd1e748a0ed14f3ca670d82d,true,removal_block=25003372; burn_event_present=True; max_liquidity_before=1.342116; reserve_ratio_to_max=8.28980109e-05
directlp-0311,ethereum,run-2,0x51bbca2eb4e805277b924d70fdae99c5467a1a30,0x7740cf6cc330e8c065e0c7da9452c8f6972d6c9c,UNISWAP-V2,💀RC,direct_lp_liquidity_removal,verified,25003393,25003394,25003321,73,14.6,early_11_to_100,25003321,25003317,77,0x84b103bab0f3ca3d369840d04dc0edf43fa08158,,false,,,7000000000,6.417136599,3.132091392e-06,2.00990583e-07,drained,1.562040184,0.0001133212683,0.0001770123748,508520.0057,0,0,no_tax,false,false,true,true,true,observed,9.482212072,2,5,1,1,-0,-0,25003324,25003324,true,1,0,25003324,25003324,0x84b103bab0f3ca3d369840d04dc0edf43fa08158,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x84b103bab0f3ca3d369840d04dc0edf43fa08158,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,70,70,70,3,3,3,3,3,3,true,70,0x84b103bab0f3ca3d369840d04dc0edf43fa08158,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,24,24,21,20,0.574578,0.01253781641,0,25003317,25003391,3,0.3116883117,1,0.5620401836,45.82759717,0.9523809524,3,3,24,24,0.3,0.24,0.125,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x8c321866a48727fbf9a0acca47c806b2af9b3f9c82cfd9fe67dfb966e29e077c,true,removal_block=25003394; burn_event_present=True; max_liquidity_before=1.562040184; reserve_ratio_to_max=0.0001133212683
